wmproductId,productId,product name,region,type,cost price (NT),selling price (NT),original product name,leSIM,,,,,,,,,,,
WM-e-SEA-2GB-6D,LeSIM-wm00210006,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, 2GB /day, 128kbps",Southeast Asia,eSIM,106,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-3GB-6D,LeSIM-wm00220006,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, 3GB /day, 128kbps",Southeast Asia,eSIM,143,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-500MB-6D,LeSIM-wm00190006,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, 500MB /day, 128kbps",Southeast Asia,eSIM,46,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-MAX-6D,LeSIM-9580006,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, Unlimited data /day",Southeast Asia,eSIM,230,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-SEA-TI-6D,LeSIM-8390006,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, Titanium AYCE /day",Southeast Asia,eSIM,552,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, Titanium AYCE /day",Y,,,,,,,,,,,
WM-e-SEA-10MAX-6D,LeSIM-wm04460006,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, Premium unlimited data/day",Southeast Asia,eSIM,276,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 6 Days, Premium unlimited data/day",Y,,,,,,,,,,,
WM-e-SEA-T10-7D,LeSIM-wm00260007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 10GB, 128kbps",Southeast Asia,eSIM,102,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 10GB, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-1GB-7D,LeSIM-wm00200007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 1GB /day, 128kbps",Southeast Asia,eSIM,69,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-T20-7D,LeSIM-wm00270007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 20GB, 128kbps",Southeast Asia,eSIM,189,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 20GB, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-2GB-7D,LeSIM-wm00210007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 2GB /day, 128kbps",Southeast Asia,eSIM,120,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-T30-7D,LeSIM-wm00280007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 30GB, 128kbps",Southeast Asia,eSIM,281,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 30GB, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-T3-7D,LeSIM-wm00240007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 3GB, 128kbps",Southeast Asia,eSIM,42,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 3GB, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-3GB-7D,LeSIM-wm00220007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 3GB /day, 128kbps",Southeast Asia,eSIM,166,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-500MB-7D,LeSIM-wm00190007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 500MB /day, 128kbps",Southeast Asia,eSIM,56,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-T50-7D,LeSIM-wm00290007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 50GB, 128kbps",Southeast Asia,eSIM,433,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 50GB, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-T5-7D,LeSIM-wm00250007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 5GB, 128kbps",Southeast Asia,eSIM,65,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, 5GB, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-MAX-7D,LeSIM-9580007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, Unlimited data /day",Southeast Asia,eSIM,267,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-SEA-TI-7D,LeSIM-8390007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, Titanium AYCE /day",Southeast Asia,eSIM,644,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, Titanium AYCE /day",Y,,,,,,,,,,,
WM-e-SEA-10MAX-7D,LeSIM-wm04460007,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, Premium unlimited data/day",Southeast Asia,eSIM,322,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 7 Days, Premium unlimited data/day",Y,,,,,,,,,,,
WM-e-SEA-1GB-8D,LeSIM-wm00200008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 1GB /day, 128kbps",Southeast Asia,eSIM,79,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-2GB-8D,LeSIM-wm00210008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 2GB /day, 128kbps",Southeast Asia,eSIM,138,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-3GB-8D,LeSIM-wm00220008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 3GB /day, 128kbps",Southeast Asia,eSIM,184,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-500MB-8D,LeSIM-wm00190008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 500MB /day, 128kbps",Southeast Asia,eSIM,60,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-MAX-8D,LeSIM-9580008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, Unlimited data /day",Southeast Asia,eSIM,304,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-SEA-TI-8D,LeSIM-8390008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, Titanium AYCE /day",Southeast Asia,eSIM,736,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, Titanium AYCE /day",Y,,,,,,,,,,,
WM-e-SEA-10MAX-8D,LeSIM-wm04460008,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, Premium unlimited data/day",Southeast Asia,eSIM,364,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 8 Days, Premium unlimited data/day",Y,,,,,,,,,,,
WM-e-SEA-1GB-9D,LeSIM-wm00200009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 1GB /day, 128kbps",Southeast Asia,eSIM,88,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 1GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-2GB-9D,LeSIM-wm00210009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 2GB /day, 128kbps",Southeast Asia,eSIM,157,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 2GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-3GB-9D,LeSIM-wm00220009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 3GB /day, 128kbps",Southeast Asia,eSIM,207,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 3GB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-500MB-9D,LeSIM-wm00190009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 500MB /day, 128kbps",Southeast Asia,eSIM,69,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, 500MB /day, 128kbps",Y,,,,,,,,,,,
WM-e-SEA-MAX-9D,LeSIM-9580009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, Unlimited data /day",Southeast Asia,eSIM,341,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-SEA-TI-9D,LeSIM-8390009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, Titanium AYCE /day",Southeast Asia,eSIM,828,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, Titanium AYCE /day",Y,,,,,,,,,,,
WM-e-SEA-10MAX-9D,LeSIM-wm04460009,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, Premium unlimited data/day",Southeast Asia,eSIM,410,,"Singapore, Malaysia, Indonesia, Thailand, Vietnam, 9 Days, Premium unlimited data/day",Y,,,,,,,,,,,
WM-e-IIJ-T10-10D,LeSIM-wm02180010,"Japan IIJ, 10 Days, 10GB, 256kbps",Japan,eSIM,166,,"Japan IIJ, 10 Days, 10GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T15-10D,LeSIM-wm02190010,"Japan IIJ, 10 Days, 15GB, 256kbps",Japan,eSIM,240,,"Japan IIJ, 10 Days, 15GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-1GB-10D,LeSIM-wm01930010,"Japan IIJ, 10 Days, 1GB /day, 256kbps",Japan,eSIM,148,,"Japan IIJ, 10 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T20-10D,LeSIM-wm02200010,"Japan IIJ, 10 Days, 20GB, 256kbps",Japan,eSIM,313,,"Japan IIJ, 10 Days, 20GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-10D,LeSIM-wm01950010,"Japan IIJ, 10 Days, 2GB /day, 256kbps",Japan,eSIM,258,,"Japan IIJ, 10 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T30-10D,LeSIM-wm02210010,"Japan IIJ, 10 Days, 30GB, 256kbps",Japan,eSIM,442,,"Japan IIJ, 10 Days, 30GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T3-10D,LeSIM-wm02150010,"Japan IIJ, 10 Days, 3GB, 256kbps",Japan,eSIM,74,,"Japan IIJ, 10 Days, 3GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-10D,LeSIM-wm01960010,"Japan IIJ, 10 Days, 3GB /day, 256kbps",Japan,eSIM,350,,"Japan IIJ, 10 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-10D,LeSIM-wm01920010,"Japan IIJ, 10 Days, 500MB /day, 256kbps",Japan,eSIM,111,,"Japan IIJ, 10 Days, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-J2-IIJ-T50-10D,eSIM-IIJT50G-10,"Japan IIJ, 10 Days, 50GB, 256kbps",Japan,eSIM,686,,"Japan IIJ, 10 Days, 50GB, 256kbps",N,,,,,,,,,,,
WM-e-IIJ-T5-10D,LeSIM-wm02160010,"Japan IIJ, 10 Days, 5GB, 256kbps",Japan,eSIM,106,,"Japan IIJ, 10 Days, 5GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T8-10D,LeSIM-wm02170010,"Japan IIJ, 10 Days, 8GB, 256kbps",Japan,eSIM,138,,"Japan IIJ, 10 Days, 8GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-10D,LeSIM-wm01940010,"Japan IIJ, 10 Days, Unlimited data /day",Japan,eSIM,506,,"Japan IIJ, 10 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-T10-15D,LeSIM-wm02180015,"Japan IIJ, 15 Days, 10GB, 256kbps",Japan,eSIM,180,,"Japan IIJ, 15 Days, 10GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T15-15D,LeSIM-wm02190015,"Japan IIJ, 15 Days, 15GB, 256kbps",Japan,eSIM,253,,"Japan IIJ, 15 Days, 15GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-1GB-15D,LeSIM-wm01930015,"Japan IIJ, 15 Days, 1GB /day, 256kbps",Japan,eSIM,212,,"Japan IIJ, 15 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T20-15D,LeSIM-wm02200015,"Japan IIJ, 15 Days, 20GB, 256kbps",Japan,eSIM,332,,"Japan IIJ, 15 Days, 20GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-15D,LeSIM-wm01950015,"Japan IIJ, 15 Days, 2GB /day, 256kbps",Japan,eSIM,382,,"Japan IIJ, 15 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T30-15D,LeSIM-wm02210015,"Japan IIJ, 15 Days, 30GB, 256kbps",Japan,eSIM,465,,"Japan IIJ, 15 Days, 30GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T3-15D,LeSIM-wm02150015,"Japan IIJ, 15 Days, 3GB, 256kbps",Japan,eSIM,79,,"Japan IIJ, 15 Days, 3GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-15D,LeSIM-wm01960015,"Japan IIJ, 15 Days, 3GB /day, 256kbps",Japan,eSIM,520,,"Japan IIJ, 15 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-15D,LeSIM-wm01920015,"Japan IIJ, 15 Days, 500MB /day, 256kbps",Japan,eSIM,161,,"Japan IIJ, 15 Days, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-J2-IIJ-T50-15D,eSIM-IIJT50G-15,"Japan IIJ, 15 Days, 50GB, 256kbps",Japan,eSIM,723,,"Japan IIJ, 15 Days, 50GB, 256kbps",N,,,,,,,,,,,
WM-e-IIJ-T5-15D,LeSIM-wm02160015,"Japan IIJ, 15 Days, 5GB, 256kbps",Japan,eSIM,115,,"Japan IIJ, 15 Days, 5GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T8-15D,LeSIM-wm02170015,"Japan IIJ, 15 Days, 8GB, 256kbps",Japan,eSIM,148,,"Japan IIJ, 15 Days, 8GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-15D,LeSIM-wm01940015,"Japan IIJ, 15 Days, Unlimited data /day",Japan,eSIM,755,,"Japan IIJ, 15 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-1GB-1D,LeSIM-wm01930001,"Japan IIJ, 1 Day, 1GB /day, 256kbps",Japan,eSIM,23,,"Japan IIJ, 1 Day, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-1D,LeSIM-wm01950001,"Japan IIJ, 1 Day, 2GB /day, 256kbps",Japan,eSIM,33,,"Japan IIJ, 1 Day, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-1D,LeSIM-wm01960001,"Japan IIJ, 1 Day, 3GB /day, 256kbps",Japan,eSIM,42,,"Japan IIJ, 1 Day, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-1D,LeSIM-wm01920001,"Japan IIJ, 1 Day, 500MB /day, 256kbps",Japan,eSIM,19,,"Japan IIJ, 1 Day, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-1D,LeSIM-wm01940001,"Japan IIJ, 1 Day, Unlimited data /day",Japan,eSIM,60,,"Japan IIJ, 1 Day, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-1GB-20D,LeSIM-wm01930020,"Japan IIJ, 20 Days, 1GB /day, 256kbps",Japan,eSIM,281,,"Japan IIJ, 20 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-20D,LeSIM-wm01950020,"Japan IIJ, 20 Days, 2GB /day, 256kbps",Japan,eSIM,506,,"Japan IIJ, 20 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-20D,LeSIM-wm01960020,"Japan IIJ, 20 Days, 3GB /day, 256kbps",Japan,eSIM,690,,"Japan IIJ, 20 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-20D,LeSIM-wm01920020,"Japan IIJ, 20 Days, 500MB /day, 256kbps",Japan,eSIM,212,,"Japan IIJ, 20 Days, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-20D,LeSIM-wm01940020,"Japan IIJ, 20 Days, Unlimited data /day",Japan,eSIM,1003,,"Japan IIJ, 20 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-T10-30D,LeSIM-wm02180030,"Japan IIJ, 30 Days, 10GB, 256kbps",Japan,eSIM,194,,"Japan IIJ, 30 Days, 10GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T15-30D,LeSIM-wm02190030,"Japan IIJ, 30 Days, 15GB, 256kbps",Japan,eSIM,267,,"Japan IIJ, 30 Days, 15GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-1GB-30D,LeSIM-wm01930030,"Japan IIJ, 30 Days, 1GB /day, 256kbps",Japan,eSIM,419,,"Japan IIJ, 30 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T20-30D,LeSIM-wm02200030,"Japan IIJ, 30 Days, 20GB, 256kbps",Japan,eSIM,350,,"Japan IIJ, 30 Days, 20GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-30D,LeSIM-wm01950030,"Japan IIJ, 30 Days, 2GB /day, 256kbps",Japan,eSIM,755,,"Japan IIJ, 30 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T30-30D,LeSIM-wm02210030,"Japan IIJ, 30 Days, 30GB, 256kbps",Japan,eSIM,488,,"Japan IIJ, 30 Days, 30GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T3-30D,LeSIM-wm02150030,"Japan IIJ, 30 Days, 3GB, 256kbps",Japan,eSIM,83,,"Japan IIJ, 30 Days, 3GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-30D,LeSIM-wm01960030,"Japan IIJ, 30 Days, 3GB /day, 256kbps",Japan,eSIM,1026,,"Japan IIJ, 30 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-30D,LeSIM-wm01920030,"Japan IIJ, 30 Days, 500MB /day, 256kbps",Japan,eSIM,313,,"Japan IIJ, 30 Days, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-J2-IIJ-T50-30D,eSIM-IIJT50G-30,"Japan IIJ, 30 Days, 50GB, 256kbps",Japan,eSIM,759,,"Japan IIJ, 30 Days, 50GB, 256kbps",N,,,,,,,,,,,
WM-e-IIJ-T5-30D,LeSIM-wm02160030,"Japan IIJ, 30 Days, 5GB, 256kbps",Japan,eSIM,125,,"Japan IIJ, 30 Days, 5GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T8-30D,LeSIM-wm02170030,"Japan IIJ, 30 Days, 8GB, 256kbps",Japan,eSIM,157,,"Japan IIJ, 30 Days, 8GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-30D,LeSIM-wm01940030,"Japan IIJ, 30 Days, Unlimited data /day",Japan,eSIM,1505,,"Japan IIJ, 30 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-T10-3D,LeSIM-wm02180003,"Japan IIJ, 3 Days, 10GB, 256kbps",Japan,eSIM,138,,"Japan IIJ, 3 Days, 10GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T15-3D,LeSIM-wm02190003,"Japan IIJ, 3 Days, 15GB, 256kbps",Japan,eSIM,198,,"Japan IIJ, 3 Days, 15GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-1GB-3D,LeSIM-wm01930003,"Japan IIJ, 3 Days, 1GB /day, 256kbps",Japan,eSIM,51,,"Japan IIJ, 3 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T20-3D,LeSIM-wm02200003,"Japan IIJ, 3 Days, 20GB, 256kbps",Japan,eSIM,272,,"Japan IIJ, 3 Days, 20GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-3D,LeSIM-wm01950003,"Japan IIJ, 3 Days, 2GB /day, 256kbps",Japan,eSIM,83,,"Japan IIJ, 3 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T30-3D,LeSIM-wm02210003,"Japan IIJ, 3 Days, 30GB, 256kbps",Japan,eSIM,373,,"Japan IIJ, 3 Days, 30GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T3-3D,LeSIM-wm02150003,"Japan IIJ, 3 Days, 3GB, 256kbps",Japan,eSIM,60,,"Japan IIJ, 3 Days, 3GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-3D,LeSIM-wm01960003,"Japan IIJ, 3 Days, 3GB /day, 256kbps",Japan,eSIM,111,,"Japan IIJ, 3 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-3D,LeSIM-wm01920003,"Japan IIJ, 3 Days, 500MB /day, 256kbps",Japan,eSIM,42,,"Japan IIJ, 3 Days, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-J2-IIJ-T50-3D,eSIM-IIJT50G-03,"Japan IIJ, 3 Days, 50GB, 256kbps",Japan,eSIM,575,,"Japan IIJ, 3 Days, 50GB, 256kbps",N,,,,,,,,,,,
WM-e-IIJ-T5-3D,LeSIM-wm02160003,"Japan IIJ, 3 Days, 5GB, 256kbps",Japan,eSIM,88,,"Japan IIJ, 3 Days, 5GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T8-3D,LeSIM-wm02170003,"Japan IIJ, 3 Days, 8GB, 256kbps",Japan,eSIM,111,,"Japan IIJ, 3 Days, 8GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-3D,LeSIM-wm01940003,"Japan IIJ, 3 Days, Unlimited data /day",Japan,eSIM,157,,"Japan IIJ, 3 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-T10-5D,LeSIM-wm02180005,"Japan IIJ, 5 Days, 10GB, 256kbps",Japan,eSIM,148,,"Japan IIJ, 5 Days, 10GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T15-5D,LeSIM-wm02190005,"Japan IIJ, 5 Days, 15GB, 256kbps",Japan,eSIM,212,,"Japan IIJ, 5 Days, 15GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-1GB-5D,LeSIM-wm01930005,"Japan IIJ, 5 Days, 1GB /day, 256kbps",Japan,eSIM,79,,"Japan IIJ, 5 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T20-5D,LeSIM-wm02200005,"Japan IIJ, 5 Days, 20GB, 256kbps",Japan,eSIM,286,,"Japan IIJ, 5 Days, 20GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-5D,LeSIM-wm01950005,"Japan IIJ, 5 Days, 2GB /day, 256kbps",Japan,eSIM,134,,"Japan IIJ, 5 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T30-5D,LeSIM-wm02210005,"Japan IIJ, 5 Days, 30GB, 256kbps",Japan,eSIM,396,,"Japan IIJ, 5 Days, 30GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T3-5D,LeSIM-wm02150005,"Japan IIJ, 5 Days, 3GB, 256kbps",Japan,eSIM,65,,"Japan IIJ, 5 Days, 3GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-5D,LeSIM-wm01960005,"Japan IIJ, 5 Days, 3GB /day, 256kbps",Japan,eSIM,180,,"Japan IIJ, 5 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-500MB-5D,LeSIM-wm01920005,"Japan IIJ, 5 Days, 500MB /day, 256kbps",Japan,eSIM,60,,"Japan IIJ, 5 Days, 500MB /day, 256kbps",Y,,,,,,,,,,,
WM-e-J2-IIJ-T50-5D,eSIM-IIJT50G-05,"Japan IIJ, 5 Days, 50GB, 256kbps",Japan,eSIM,612,,"Japan IIJ, 5 Days, 50GB, 256kbps",N,,,,,,,,,,,
WM-e-IIJ-T5-5D,LeSIM-wm02160005,"Japan IIJ, 5 Days, 5GB, 256kbps",Japan,eSIM,92,,"Japan IIJ, 5 Days, 5GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T8-5D,LeSIM-wm02170005,"Japan IIJ, 5 Days, 8GB, 256kbps",Japan,eSIM,120,,"Japan IIJ, 5 Days, 8GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-10GB-5D,LeSIM-wm01940005,"Japan IIJ, 5 Days, Unlimited data /day",Japan,eSIM,253,,"Japan IIJ, 5 Days, Unlimited data /day",Y,,,,,,,,,,,
WM-e-IIJ-T10-7D,LeSIM-wm02180007,"Japan IIJ, 7 Days, 10GB, 256kbps",Japan,eSIM,157,,"Japan IIJ, 7 Days, 10GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T15-7D,LeSIM-wm02190007,"Japan IIJ, 7 Days, 15GB, 256kbps",Japan,eSIM,226,,"Japan IIJ, 7 Days, 15GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-1GB-7D,LeSIM-wm01930007,"Japan IIJ, 7 Days, 1GB /day, 256kbps",Japan,eSIM,106,,"Japan IIJ, 7 Days, 1GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T20-7D,LeSIM-wm02200007,"Japan IIJ, 7 Days, 20GB, 256kbps",Japan,eSIM,299,,"Japan IIJ, 7 Days, 20GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-2GB-7D,LeSIM-wm01950007,"Japan IIJ, 7 Days, 2GB /day, 256kbps",Japan,eSIM,184,,"Japan IIJ, 7 Days, 2GB /day, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T30-7D,LeSIM-wm02210007,"Japan IIJ, 7 Days, 30GB, 256kbps",Japan,eSIM,419,,"Japan IIJ, 7 Days, 30GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-T3-7D,LeSIM-wm02150007,"Japan IIJ, 7 Days, 3GB, 256kbps",Japan,eSIM,69,,"Japan IIJ, 7 Days, 3GB, 256kbps",Y,,,,,,,,,,,
WM-e-IIJ-3GB-7D,LeSIM-wm01960007,"Japan IIJ, 7 Days, 3GB /day, 256kbps",Japan,eSIM,249,,"Japan IIJ, 7 Days, 3GB /day, 256kbps",Y,,,,,,,,,,,
